-0.0169280299332,0.021575171500444412
-0.0157079640776,0.001675982028245926
-0.0157079640776,-0.00011889263987541199
-0.0157079640776,-0.015590231865644455
-0.0157079640776,-0.020171087235212326
-0.0174532923847,-0.05075077340006828
-0.0191986225545,-0.05127928778529167
-0.0205366131543,-0.04521791264414787
-0.0231369964613,-0.060418348759412766
-0.0292430744302,-0.04282168671488762
-0.0410089294776,-0.0425177626311779
-0.0514905581597,-0.03133205696940422
-0.054105207324,-0.01414821669459343
-0.054105207324,-0.03972230479121208
-0.054105207324,-0.04557899758219719
-0.054105207324,-0.04499052092432976
-0.0523598790169,-0.05484442040324211
-0.0523598790169,-0.05953304097056389
-0.0519790866065,-0.07621215283870697
-0.0476152155422,-0.08511357009410858
-0.0411586388579,-0.1019539088010788
-0.0336691472673,-0.08801071345806122
-0.0296705979854,-0.05987684056162834
-0.0296705979854,-0.01767830178141594
-0.0296705979854,0.018035907298326492
-0.0296705979854,0.0006516166031360626
-0.0296705979854,0.0629330426454544
-0.0296705979854,0.05275483801960945
-0.0296705979854,0.0016133375465869904
-0.0296705979854,-0.019943874329328537
-0.0279252678156,-0.019148271530866623
-0.0290803139823,-0.02495298907160759
-0.0314159281552,-0.026923339813947678
-0.0314159281552,-0.010758798569440842
-0.0299389934237,-0.021263044327497482
-0.032550197575,0.021327335387468338
-0.0331612564623,0.043128807097673416
-0.0331612564623,0.05512358620762825
-0.0349065847695,0.06597216427326202
-0.0349065847695,0.011813540011644363
-0.0458284500335,-0.0061785392463207245
-0.0523598790169,-0.042131345719099045
-0.046907210769,-0.07955734431743622
-0.0408051947944,-0.06475137174129486
-0.0399417449655,-0.07197456061840057
-0.0383972451091,-0.07572029531002045
-0.0381990092053,-0.0580085925757885
-0.0327786357097,-0.051333170384168625
-0.0277464048529,-0.052104514092206955
-0.0244346093386,-0.0935554951429367
-0.0226892810315,-0.12743906676769257
-0.019925133127,-0.11726681888103485
-0.0191986225545,-0.09021465480327606
-0.0191986225545,-0.10259447991847992
-0.0190686929655,-0.12281285226345062
-0.0174532923847,-0.15991751849651337
-0.0174532923847,-0.17614375054836273
-0.0191986225545,-0.15839992463588715
-0.0191986225545,-0.14808045327663422
-0.0191986225545,-0.14897404611110687
-0.0191986225545,-0.1665099710226059
-0.0209439508617,-0.17491577565670013
-0.0209439508617,-0.1629263013601303
-0.0219077666152,-0.16306565701961517
-0.0226892810315,-0.14769743382930756
-0.0226892810315,-0.16936586797237396
-0.0226892810315,-0.16947709023952484
-0.0253607554435,-0.15847276151180267
-0.0332155078575,-0.15373335778713226
-0.0349065847695,-0.13569281995296478
-0.0349065847695,-0.1253112405538559
-0.0384293115582,-0.1094803661108017
-0.0418840402799,-0.10018633306026459
-0.046245502043,-0.09625314176082611
-0.0540889632997,-0.09620635211467743
-0.0636709502156,-0.10232178866863251
-0.069813169539,-0.10294370353221893
-0.069813169539,-0.11620591580867767
-0.0680678412318,-0.12583844363689423
-0.0680678412318,-0.13746319711208344
-0.0712808155375,-0.1482604593038559
-0.0784908103537,-0.14353452622890472
-0.0872027430708,-0.13745920360088348
-0.0933303219328,-0.1333911269903183
-0.0959367873007,-0.12665925920009613
-0.0959931090474,-0.12577728927135468
-0.0959931090474,-0.12983237206935883
-0.0959931090474,-0.1487760990858078
-0.0959931090474,-0.1535080522298813
-0.0959931090474,-0.15204022824764252
-0.0959931090474,-0.1262764185667038
-0.0959931090474,-0.12838421761989594
-0.0959931090474,-0.12382166087627411
-0.0959931090474,-0.15203140676021576
-0.092616308288,-0.15060071647167206
-0.0925024524331,-0.15359000861644745
-0.0925024524331,-0.14225749671459198
-0.0925024524331,-0.13691292703151703
-0.0909072999107,-0.11456899344921112
-0.090757124126,-0.12163220345973969
-0.0890117883682,-0.11359308660030365
-0.0890117883682,-0.10789929330348969
-0.0890117883682,-0.11095456779003143
-0.0890117883682,-0.1017644852399826
-0.0890117883682,-0.1056700199842453
-0.0890117883682,-0.11786489188671112
-0.0890117883682,-0.11284296214580536
-0.0890117883682,-0.11376206576824188
-0.0874872625218,-0.13822947442531586
-0.0855211317539,-0.1382111757993698
-0.0822533950774,-0.15039055049419403
-0.0748715219172,-0.13437877595424652
-0.0650519924641,-0.10833947360515594
-0.0563473461297,-0.09990261495113373
-0.0476457669458,-0.09608255326747894
-0.0441621123795,-0.12262587249279022
-0.0404076616874,-0.08076690137386322
-0.0360549705006,-0.10181151330471039
-0.0349065847695,-0.09000168740749359
-0.0349065847695,-0.09394614398479462
-0.0349065847695,-0.08625476062297821
-0.0349065847695,-0.08677344024181366
-0.0299683911788,-0.07445119321346283
-0.0198171681461,-0.09135328233242035
-0.00794968612984,-0.07507877051830292
0.000540490350309,-0.08668695390224457
0.00174532923847,-0.08013920485973358
0.00174532923847,-0.0895535796880722
-0.00314042309484,-0.0817069262266159
-0.00575009634842,-0.09699641168117523
-0.0069813169539,-0.1065140813589096
-0.00748674208467,-0.10594914853572845
-0.0118499151434,-0.11577968299388885
-0.018921689451,-0.11096476018428802
-0.0350931301068,-0.1137334555387497
-0.0493447445301,-0.11606894433498383
-0.0506145469844,-0.10564421117305756
-0.048405618635,-0.09559713304042816
-0.0427384436624,-0.056061308830976486
-0.0357468189117,-0.046023230999708176
-0.0266082278013,-0.04624031111598015
-0.0239969068652,-0.059526246041059494
-0.0226892810315,-0.054374199360609055
-0.0226892810315,-0.05284122750163078
-0.0226892810315,-0.06661306321620941
-0.0226892810315,-0.05424211546778679
-0.0244346093386,-0.03817830607295036
-0.0244346093386,-0.02878759428858757
-0.0244346093386,-0.047621529549360275
-0.0244346093386,-0.045524876564741135
-0.0244346093386,-0.037884216755628586
-0.0244346093386,-0.023674529045820236
-0.0244346093386,-0.020005326718091965
-0.0244346093386,-0.026507657021284103
-0.0244346093386,-0.01860545203089714
-0.0244346093386,-0.023832600563764572
-0.0232274673822,-0.022399049252271652
-0.0226892810315,-0.018781404942274094
-0.0226892810315,-0.011677365750074387
-0.0226892810315,-0.009266715496778488
-0.0209439508617,-0.003768306225538254
-0.0209439508617,0.00029738619923591614
-0.0209439508617,-0.007378619164228439
-0.0191986225545,-0.008160989731550217
-0.0191986225545,-0.010691147297620773
-0.0191986225545,-0.013178329914808273
-0.0191986225545,-0.01564876362681389
-0.0191986225545,-0.013425212353467941
-0.0191986225545,-0.017480354756116867
-0.0191986225545,-0.01806608960032463
-0.0191986225545,-0.005386810749769211
-0.0191986225545,-0.012517016381025314
-0.0191986225545,-0.024536889046430588
-0.0174532923847,-0.05382053181529045
-0.0146306582759,-0.03495888039469719
-0.00657460355223,-0.03407446667551994
0.00389792435055,-0.013439338654279709
0.0141650941707,0.0007047243416309357
0.0174532923847,-0.007226329296827316
0.0174532923847,0.0016464777290821075
0.0174532923847,-0.028531473129987717
0.0174532923847,-0.049622636288404465
0.0164130735924,-0.039822738617658615
0.0157079640776,-0.040277641266584396
0.0157079640776,-0.0367576889693737
0.0157079640776,-0.019031327217817307
0.0139626339078,-0.015705209225416183
0.0157079640776,-0.013072531670331955
0.0157079640776,-0.0368296317756176
0.0139626339078,-0.025660734623670578
0.0112286509356,-0.0308978371322155
0.0104719754308,-0.04077921435236931
0.00949656645641,-0.03761975094676018
0.00688555888628,-0.05130813643336296
0.00523598771542,-0.0495179109275341
0.00523598771542,-0.038922231644392014
0.00428557726147,-0.033943694084882736
0.00174532923847,-0.034022849053144455
0.00174532923847,-0.029327791184186935
0.00174532923847,-0.024387996643781662
0.00174532923847,-0.028413992375135422
0.00174532923847,-0.03704587742686272
0.00174532923847,-0.05267433449625969
0.00174532923847,-0.04428021237254143
0.00174532923847,-0.06693975627422333
0.00174532923847,-0.06198887154459953
0.000863254577075,-0.05486242100596428
-0.00525730796876,-0.058497410267591476
-0.0200794795376,-0.06302963197231293
-0.0383463288982,-0.06789390742778778
-0.0540681667379,-0.0668625682592392
-0.0575958639383,-0.06788532435894012
-0.0567548736755,-0.05516282841563225
-0.0541563529625,-0.06604979932308197
-0.0489642485872,-0.05865774676203728
-0.0385434929834,-0.041550975292921066
-0.0246920494294,-0.034057240933179855
-0.00558596839946,-0.02870921418070793
0.0162174822208,-0.010807257145643234
0.0380955629401,-0.006372194737195969
0.0521901355025,-0.03662405535578728
0.0558505356312,-0.047787707298994064
0.0498477744951,-0.03760330006480217
0.0438328147382,-0.008879046887159348
0.0383972451091,-0.019292335957288742
0.0366519130766,-0.019958000630140305
0.0383972451091,-0.013944368809461594
0.0417505788815,-0.02761576697230339
0.0426253382784,-0.04953984543681145
0.045378562063,-0.08247463405132294
0.0446747623844,-0.09891973435878754
0.0420595156653,-0.09196732938289642
0.0418879017234,-0.08427946269512177
0.0418879017234,-0.06219075247645378
0.0376993089608,-0.08370153605937958
0.03159968801,-0.06625001132488251
0.0289858678152,-0.03496627137064934
0.0246277800307,-0.024888675659894943
0.0185236823053,-0.05459032580256462
0.0141671722753,-0.0913422554731369
0.0139626339078,-0.06797121465206146
0.0139626339078,-0.09781055152416229
0.0074387494326,-0.09394620358943939
0.00197699965677,-0.1058722585439682
-0.000630310508041,-0.11992309987545013
-0.00349065847695,-0.0839063972234726
-0.00821815356705,-0.0206017903983593
-0.0137149284541,-0.042134445160627365
-0.018060700695,-0.04838738963007927
-0.022415092883,-0.06422559916973114
-0.0285214702875,-0.043692927807569504
-0.0360848818357,-0.034391921013593674
-0.0424676630618,-0.038872163742780685
-0.0471238903701,-0.05034105107188225
-0.0523598790169,-0.053876977413892746
-0.0555417245778,-0.05154583975672722
-0.0558505356312,-0.027225594967603683
-0.0558505356312,0.016690153628587723
-0.0558505356312,-0.007931392639875412
-0.0558505356312,-0.03849009796977043
-0.054105207324,-0.025800328701734543
-0.054105207324,0.005544740706682205
-0.0523598790169,-0.008476417511701584
-0.0415967729733,0.012768108397722244
-0.0258922987781,0.015162307769060135
-0.00714305439182,0.006976861506700516
0.010670411978,0.007702607661485672
0.0205567319992,0.049738723784685135
0.0204678492811,0.0570959635078907
0.0130225248384,0.02924402430653572
-0.00138616395736,0.012462873011827469
-0.0162073486133,0.031147737056016922
-0.0305715727748,0.03578074648976326
-0.0349065847695,0.04823489859700203
-0.0349065847695,0.03268333151936531
-0.0318598940652,0.02837814763188362
-0.0300956352463,0.03171022608876228
-0.0314159281552,0.03032727912068367
-0.0335669160378,0.04051746800541878
-0.0349065847695,0.049971599131822586
